"","idiom_id","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid","most_common_lemma","idiom_length_orig","idiom_length_this"
"16656",54,"WR-P-E-A-0000647216","Verstrepen op VLD-lijst Antwerpen!?!"," van Liberty , kiest Jurgen","eieren voor zijn geld"," . De media en televisie","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.1.w.13 p.1.s.1.w.14 p.1.s.1.w.15 p.1.s.1.w.16",0,"",2,16656,"WR-P-E-A","discussion lists","WR-P-E-A-0000647216-p.1.s.1","eieren voor zijn geld",4,4
"16804",54,"WR-P-P-H-0000134446","RODE DUIVELS"," of hij tegen Duitsland geen","eieren voor zijn geld"," zal kiezen en het aloude","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.6.w.30 p.1.s.6.w.31 p.1.s.6.w.32 p.1.s.6.w.33",0,"",2,16804,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000134446-p.1.s.6","eieren voor zijn geld",4,4
"16915",54,"WR-P-P-G-0000112818","Franse pers: vraagtekens bij samengaan Air France en KLM"," Tijd stelt vast dat KLM","eieren voor zijn geld"," heeft gekozen . "" Het","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.9.s.1.w.7 p.9.s.1.w.8 p.9.s.1.w.9 p.9.s.1.w.10",0,"",2,16915,"WR-P-P-G","newspapers","WR-P-P-G-0000112818-p.9.s.1","eieren voor zijn geld",4,4
"16689",54,"WR-P-E-L-0000000138","Unspecified"," dat de Nederlandse nzb-sites nu","eieren voor hun geld"," kiezen , en ondergronds in","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","text.1.event.2988.s.1.w.9 text.1.event.2988.s.1.w.10 text.1.event.2988.s.1.w.11 text.1.event.2988.s.1.w.12",0,"",2,16689,"WR-P-E-L","tweets","WR-P-E-L-0000000138-text.1.event.2988.s.1","eieren voor zijn geld",4,4
"16734",54,"WR-P-P-G-0000387481","40% meer boekingen voor REIS NAAR DE ZON"," genomen , maar nu toch","eieren voor hun geld"," kiezen , zegt Neckermann-woordvoerder Pierre","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.3.w.27 p.1.s.3.w.28 p.1.s.3.w.29 p.1.s.3.w.30",0,"",2,16734,"WR-P-P-G","newspapers","WR-P-P-G-0000387481-p.1.s.3","eieren voor zijn geld",4,4
"16780",54,"WR-P-P-H-0000058830","De slag om paars"," voorzichtige Belg zoals in 1995","eieren voor zijn geld"," kiest , houdt hij de","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.4.s.2.w.8 p.4.s.2.w.9 p.4.s.2.w.10 p.4.s.2.w.11",0,"",2,16780,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000058830-p.4.s.2","eieren voor zijn geld",4,4
"16912",54,"WR-P-P-G-0000227855","VRIJE BAAN VOOR KABILA"," . Sommige UDPS'ers kozen al","eieren voor hun geld"," en dingen naar de gunst","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.16.s.3.w.5 p.16.s.3.w.6 p.16.s.3.w.7 p.16.s.3.w.8",0,"",2,16912,"WR-P-P-G","newspapers","WR-P-P-G-0000227855-p.16.s.3","eieren voor zijn geld",4,4
"17042",54,"WR-P-P-G-0000159401","Signaal en ruis"," wel krijgt omdat de gezagsdrager","eieren voor zijn geld"," kiest , die laat zien","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.7.s.4.w.30 p.7.s.4.w.31 p.7.s.4.w.32 p.7.s.4.w.33",0,"",2,17042,"WR-P-P-G","newspapers","WR-P-P-G-0000159401-p.7.s.4","eieren voor zijn geld",4,4
"16746",54,"WR-P-P-K-0000000039","Hoofdstuk 10: Srebrenica vanuit het nationale en internationale perspectief"," voorafgaand vertrek van UNPROFOR )","eieren voor zijn geld"," zou kiezen . Dat voorstel","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.77.s.2.w.17 p.77.s.2.w.18 p.77.s.2.w.19 p.77.s.2.w.20",0,"",2,16746,"WR-P-P-K","reports","WR-P-P-K-0000000039-p.77.s.2","eieren voor zijn geld",4,4
"16926",54,"WR-P-P-G-0000318653","Trein ramt medicijnenbusje dat vastzit op sporen"," neerkwamen , koos de jongeman","eieren voor zijn geld"," . Hij liep de trein","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.3.w.28 p.1.s.3.w.29 p.1.s.3.w.30 p.1.s.3.w.31",0,"",2,16926,"WR-P-P-G","newspapers","WR-P-P-G-0000318653-p.1.s.3","eieren voor zijn geld",4,4
"16816",54,"WR-P-P-H-0000105898","Beck's is nog maar het begin"," zo gauw . Sommigen kiezen","eieren voor hun geld"," en verkopen de boel voor","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.13.s.7.w.3 p.13.s.7.w.4 p.13.s.7.w.5 p.13.s.7.w.6",0,"",2,16816,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000105898-p.13.s.7","eieren voor zijn geld",4,4
"16649",54,"WR-P-E-A-0000818266","Russen kopen massaal Europese bedrijven op"," westerse politiek denken , maar","eieren voor zijn geld"," kiezen . Allez , nog","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.5.s.3.w.31 p.5.s.3.w.32 p.5.s.3.w.33 p.5.s.3.w.34",0,"",2,16649,"WR-P-E-A","discussion lists","WR-P-E-A-0000818266-p.5.s.3","eieren voor zijn geld",4,4
"17083",54,"WR-P-P-K-0000000025","Hoofdstuk 12: Het Owen/Stoltenberg-plan: juni-september 1993"," Terug in Bosnië besloot Izetbegovic","eieren voor zijn geld"," te kiezen . Op 14","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.44.s.7.w.6 p.44.s.7.w.7 p.44.s.7.w.8 p.44.s.7.w.9",0,"",2,17083,"WR-P-P-K","reports","WR-P-P-K-0000000025-p.44.s.7","eieren voor zijn geld",4,4
"16891",54,"WR-P-P-G-0000108978","Skopje en Belgrado trachten kerkelijke strijd te sussen"," . De bisschoppen kozen snel","eieren voor hun geld"," , op Jovan , kerkvader","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.8.s.1.w.5 p.8.s.1.w.6 p.8.s.1.w.7 p.8.s.1.w.8",0,"",2,16891,"WR-P-P-G","newspapers","WR-P-P-G-0000108978-p.8.s.1","eieren voor zijn geld",4,4
"17048",54,"WR-P-P-G-0000205995","Een museum 'voor' deportatie"," de boom , enkelen kozen","eieren voor hun geld"," . Ze pasten zich aan","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.12.s.2.w.29 p.12.s.2.w.30 p.12.s.2.w.31 p.12.s.2.w.32",0,"",2,17048,"WR-P-P-G","newspapers","WR-P-P-G-0000205995-p.12.s.2","eieren voor zijn geld",4,4
"16979",54,"WR-P-P-G-0000390802","«Hij krijgt eeuwig een staande ovatie»"," aanwenden . Dat AA Gent","eieren voor zijn geld"," kiest kunnen wij , uit","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.7.s.2.w.4 p.7.s.2.w.5 p.7.s.2.w.6 p.7.s.2.w.7",0,"",2,16979,"WR-P-P-G","newspapers","WR-P-P-G-0000390802-p.7.s.2","eieren voor zijn geld",4,4
"16640",54,"WR-P-E-A-0004431275","Te lief?"," ? ? Toen koos hij","eieren voor zijn geld"," , en heel lief en","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.13.s.1.w.4 p.13.s.1.w.5 p.13.s.1.w.6 p.13.s.1.w.7",0,"",2,16640,"WR-P-E-A","discussion lists","WR-P-E-A-0004431275-p.13.s.1","eieren voor zijn geld",4,4
"16760",54,"WR-P-P-H-0000175020","Vaklieden gezocht!"," koos alweer een tijd geleden","eieren voor zijn geld"," en aanvaardde het hoofdredacteurschap van","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.5.s.7.w.15 p.5.s.7.w.16 p.5.s.7.w.17 p.5.s.7.w.18",0,"",2,16760,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000175020-p.5.s.7","eieren voor zijn geld",4,4
"17092",54,"WS-U-E-A-0000000122","Unspecified"," ' . 400 bouwbedrijven hebben","eieren voor hun geld"," gekozen en hebben hun schaduwboekhouding","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.29.s.1.w.4 p.29.s.1.w.5 p.29.s.1.w.6 p.29.s.1.w.7",0,"",2,17092,"WS-U-E-A","auto cues","WS-U-E-A-0000000122-p.29.s.1","eieren voor zijn geld",4,4
"16865",54,"WR-P-P-G-0000628418","Anderlecht klaar voor de Champions League"," Goor en Dheedene kozen daarna","eieren voor hun geld"," en Anderlecht betaalde een zware","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.3.s.3.w.10 p.3.s.3.w.11 p.3.s.3.w.12 p.3.s.3.w.13",0,"",2,16865,"WR-P-P-G","newspapers","WR-P-P-G-0000628418-p.3.s.3","eieren voor zijn geld",4,4
"16711",54,"WR-P-E-L-0000000113","Unspecified"," pakketje : De machinist koos","eieren voor z'n geld"," . Supervulkaan kan leven in","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","text.1.event.1284.s.1.w.12 text.1.event.1284.s.1.w.13 text.1.event.1284.s.1.w.14 text.1.event.1284.s.1.w.15",0,"",2,16711,"WR-P-E-L","tweets","WR-P-E-L-0000000113-text.1.event.1284.s.1","eieren voor zijn geld",4,4
"17070",54,"WR-P-P-G-0000127563","Steeds meer asielzoekers terug naar eigen land"," denkt dat veel asielzoekers '","eieren voor hun geld"," kiezen ' en inzien dat","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11",0,"",2,17070,"WR-P-P-G","newspapers","WR-P-P-G-0000127563-p.2.s.2","eieren voor zijn geld",4,4
"16857",54,"WR-P-P-G-0000046186","Jacht op 'oneerlijke' EK-feestjes"," onder druk van Horeca Nederland","eieren voor hun geld"," gekozen . ' We gaan","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.8.s.1.w.13 p.8.s.1.w.14 p.8.s.1.w.15 p.8.s.1.w.16",0,"",2,16857,"WR-P-P-G","newspapers","WR-P-P-G-0000046186-p.8.s.1","eieren voor zijn geld",4,4
"17014",54,"WR-P-P-G-0000530468","Meer dan bij Renault en Ford"," van Renault Vilvoorde in 1997","eieren voor hun geld"," kozen , konden rekenen op","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.3.w.15 p.1.s.3.w.16 p.1.s.3.w.17 p.1.s.3.w.18",0,"",2,17014,"WR-P-P-G","newspapers","WR-P-P-G-0000530468-p.1.s.3","eieren voor zijn geld",4,4
"17030",54,"WR-P-P-G-0000028536","Gezocht: burgemeester voor de glazen stad"," intussen kiezen de huidige burgemeesters","eieren voor hun geld"," . Bouwmeester : ' Een","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.13.s.1.w.7 p.13.s.1.w.8 p.13.s.1.w.9 p.13.s.1.w.10",0,"",2,17030,"WR-P-P-G","newspapers","WR-P-P-G-0000028536-p.13.s.1","eieren voor zijn geld",4,4
"16862",54,"WR-P-P-G-0000187874","'Het ontbreekt ons aan een zeker evenwicht'"," te vermijden , koos België","eieren voor zijn geld"," . "" Het werd me","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.17.s.3.w.16 p.17.s.3.w.17 p.17.s.3.w.18 p.17.s.3.w.19",0,"",2,16862,"WR-P-P-G","newspapers","WR-P-P-G-0000187874-p.17.s.3","eieren voor zijn geld",4,4
"16801",54,"WR-P-P-H-0000074122","Iedereen houdt van Ierland"," werd . De goegemeente koos","eieren voor haar geld"," . Opeens was het niet","ei voor haar geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.5.s.2.w.4 p.5.s.2.w.5 p.5.s.2.w.6 p.5.s.2.w.7",0,"",2,16801,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000074122-p.5.s.2","eieren voor zijn geld",4,4
"16634",54,"WR-P-E-A-0000478508","Verkiezingen 2007"," Ik ben een mens die","eieren voor zijn geld"," kiest . Hoe de leverancier","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8 p.1.s.2.w.9",0,"",2,16634,"WR-P-E-A","discussion lists","WR-P-E-A-0000478508-p.1.s.2","eieren voor zijn geld",4,4
"16690",54,"WR-P-E-L-0000000197","Unspecified"," #penw @OverHetPaard Misschien hebben ze","eieren voor hun geld"," gekozen @WillemdenHertog @ccdominee RT @OverHetPaard","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","text.1.event.436.s.1.w.5 text.1.event.436.s.1.w.6 text.1.event.436.s.1.w.7 text.1.event.436.s.1.w.8",0,"",2,16690,"WR-P-E-L","tweets","WR-P-E-L-0000000197-text.1.event.436.s.1","eieren voor zijn geld",4,4
"16694",54,"WR-P-P-G-0000038384","Knappe jongen"," moet je na drie jaar","eieren voor je geld"," kiezen . Maar ik zie","ei voor je geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.15.s.5.w.7 p.15.s.5.w.8 p.15.s.5.w.9 p.15.s.5.w.10",0,"",2,16694,"WR-P-P-G","newspapers","WR-P-P-G-0000038384-p.15.s.5","eieren voor zijn geld",4,4
"16882",54,"WR-P-P-G-0000178253","De gemeenteraad volgens het Vlaams Belang:"," . Het Vlaams Blok kiest","eieren voor zijn geld"," en zet Geudens twee weken","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.6.s.9.w.5 p.6.s.9.w.6 p.6.s.9.w.7 p.6.s.9.w.8",0,"",2,16882,"WR-P-P-G","newspapers","WR-P-P-G-0000178253-p.6.s.9","eieren voor zijn geld",4,4
"16685",54,"WR-P-P-B-0000000101","La bella vita"," voormalige burgemeester . Luca koos","eieren voor zijn geld"," en ging er zo snel","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.194.s.4.w.3 p.194.s.4.w.4 p.194.s.4.w.5 p.194.s.4.w.6",0,"",2,16685,"WR-P-P-B","books","WR-P-P-B-0000000101-p.194.s.4","eieren voor zijn geld",4,4
"16767",54,"WR-P-P-H-0000100549","'Paars-groen kan ook moeilijke keuzes maken'"," te doen , maar koos","eieren voor zijn geld"," . Andere VLD-zwaargewichten hebben hun","ei voor zijn geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.3.s.6.w.20 p.3.s.6.w.21 p.3.s.6.w.22 p.3.s.6.w.23",0,"",2,16767,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000100549-p.3.s.6","eieren voor zijn geld",4,4
"16966",54,"WR-P-P-G-0000194065","Leegloop bij Juventus"," Serie B kiezen veel sterspelers","eieren voor hun geld"," . Fabio Cannavaro en Emerson","ei voor hun geld","N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan)","N VZ VNW N","p.1.s.2.w.15 p.1.s.2.w.16 p.1.s.2.w.17 p.1.s.2.w.18",0,"",2,16966,"WR-P-P-G","newspapers","WR-P-P-G-0000194065-p.1.s.2","eieren voor zijn geld",4,4
"17120",55,"WR-P-P-G-0000014991","In het verkeerde lichaam"," jongen van 13 met de","baard in de keel"," . Pubers in psychische nood","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.3.w.9 p.2.s.3.w.10 p.2.s.3.w.11 p.2.s.3.w.12",0,"",2,17120,"WR-P-P-G","newspapers","WR-P-P-G-0000014991-p.2.s.3","baard in de keel",4,4
"17149",55,"WR-U-E-A-0000104091","Unspecified"," is balen uhu termee geen","baard in de keel"," vo mij ik verveel me","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.16401.s.1.w.3 text.1.event.16401.s.1.w.4 text.1.event.16401.s.1.w.5 text.1.event.16401.s.1.w.6",0,"",2,17149,"WR-U-E-A","chats","WR-U-E-A-0000104091-text.1.event.16401.s.1","baard in de keel",4,4
"17110",55,"WR-P-P-B-0000000045","Liefde en pedagogiek"," ? Heeft hij misschien de","baard in de keel"," ? Zou hij een lintworm","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.89.s.30.w.5 p.89.s.30.w.6 p.89.s.30.w.7 p.89.s.30.w.8",0,"",2,17110,"WR-P-P-B","books","WR-P-P-B-0000000045-p.89.s.30","baard in de keel",4,4
"17096",55,"WR-P-E-G-0000002660","Subtitles for Mijn Gedacht - Ik word man"," scheerapparaat ? Wij hebben de","baard in de keel"," . Ik ben ook in","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.256.s.1.w.4 p.256.s.1.w.5 p.256.s.1.w.6 p.256.s.1.w.7",0,"",2,17096,"WR-P-E-G","subtitles","WR-P-E-G-0000002660-p.256.s.1","baard in de keel",4,4
"17107",55,"WR-P-E-A-0000285409","Unspecified"," ne puber is die de","baard in de keel"," begint te krijgen . En","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.1.w.53 p.3.s.1.w.54 p.3.s.1.w.55 p.3.s.1.w.56",0,"",2,17107,"WR-P-E-A","discussion lists","WR-P-E-A-0000285409-p.3.s.1","baard in de keel",4,4
"17097",55,"WR-P-E-G-0000002660","Subtitles for Mijn Gedacht - Ik word man"," puberteit . Ik heb de","baard in mijn keel"," én op mijn armen .","baard in mijn keel","N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","N VZ VNW N","p.258.s.1.w.4 p.258.s.1.w.5 p.258.s.1.w.6 p.258.s.1.w.7",0,"",2,17097,"WR-P-E-G","subtitles","WR-P-E-G-0000002660-p.258.s.1","baard in de keel",4,4
"17148",55,"WR-P-P-H-0000151626","«Vanzelfsprekend ben ik een dichter»"," als balletdanser . Toen de","baard in zijn keel"," hem bovendien alle kansen op","baard in zijn keel","N(soort,ev,basis,zijd,stan) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,zijd,stan)","N VZ VNW N","p.9.s.14.w.3 p.9.s.14.w.4 p.9.s.14.w.5 p.9.s.14.w.6",0,"",2,17148,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000151626-p.9.s.14","baard in de keel",4,4
"17121",55,"WR-P-P-H-0000024346","Hybride"," ruwe huid krijgen en een","baard in de keel"," , en breedgeschouderd worden met","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.8.s.1.w.30 p.8.s.1.w.31 p.8.s.1.w.32 p.8.s.1.w.33",0,"",2,17121,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000024346-p.8.s.1","baard in de keel",4,4
"17113",55,"WR-P-E-L-0000000183","Unspecified"," ja , straks komt die","baard in de keel"," , en dan is het","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.3887.s.2.w.7 text.1.event.3887.s.2.w.8 text.1.event.3887.s.2.w.9 text.1.event.3887.s.2.w.10",0,"",2,17113,"WR-P-E-L","tweets","WR-P-E-L-0000000183-text.1.event.3887.s.2","baard in de keel",4,4
"17123",55,"WR-P-P-H-0000128629","ALS KINDEREN NIET HINDEREN"," . Sommige jongens kregen de","baard in de keel"," , wat tot onzekerheid leidt","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.10.s.8.w.5 p.10.s.8.w.6 p.10.s.8.w.7 p.10.s.8.w.8",0,"",2,17123,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000128629-p.10.s.8","baard in de keel",4,4
"17143",55,"WR-P-P-G-0000483735","Artikel zonder titel"," 13 jaar werd en de","baard in de keel"," kreeg , moest hij stoppen","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.13.s.5.w.11 p.13.s.5.w.12 p.13.s.5.w.13 p.13.s.5.w.14",0,"",2,17143,"WR-P-P-G","newspapers","WR-P-P-G-0000483735-p.13.s.5","baard in de keel",4,4
"17125",55,"WR-P-P-H-0000113679","Born Ruffians **"," Back . Nu nog de","baard in de keel"," krijgen en op zijn volgende","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.7.w.4 p.4.s.7.w.5 p.4.s.7.w.6 p.4.s.7.w.7",0,"",2,17125,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000113679-p.4.s.7","baard in de keel",4,4
"17111",55,"WR-P-E-L-0000000108","Unspecified"," ? #engedromen #moordpalingen ?? @gripje","baard in de keel"," ? @gripje @vossekopje #spotten met","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.118.s.1.w.2 text.1.event.118.s.1.w.3 text.1.event.118.s.1.w.4 text.1.event.118.s.1.w.5",0,"",2,17111,"WR-P-E-L","tweets","WR-P-E-L-0000000108-text.1.event.118.s.1","baard in de keel",4,4
"17144",55,"WR-P-P-G-0000266607","Heintje (1955)"," . Toen kreeg Hein de","baard in de keel"," en het was afgelopen met","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.2.w.5 p.1.s.2.w.6 p.1.s.2.w.7 p.1.s.2.w.8",0,"",2,17144,"WR-P-P-G","newspapers","WR-P-P-G-0000266607-p.1.s.2","baard in de keel",4,4
"17117",55,"WR-P-E-L-0000000374","Unspecified"," dat dat hij nu de","baard in de keel"," begint te krijgen ? Daarom","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.1376.s.2.w.7 text.1.event.1376.s.2.w.8 text.1.event.1376.s.2.w.9 text.1.event.1376.s.2.w.10",0,"",2,17117,"WR-P-E-L","tweets","WR-P-E-L-0000000374-text.1.event.1376.s.2","baard in de keel",4,4
"17122",55,"WR-P-P-H-0000151237","«Keelsnoerend», zegt de curator"," . Soms bast er een","baard in de keel"," van de vrouwen . Dan","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.8.w.5 p.2.s.8.w.6 p.2.s.8.w.7 p.2.s.8.w.8",0,"",2,17122,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000151237-p.2.s.8","baard in de keel",4,4
"17115",55,"WR-P-E-J-0000032795","Stemband"," lager wordt en ze de","baard in de keel"," krijgen . Zonder stembanden is","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.39 p.4.s.2.w.40 p.4.s.2.w.41 p.4.s.2.w.42",0,"",2,17115,"WR-P-E-J","wikipedia","WR-P-E-J-0000032795-p.4.s.2","baard in de keel",4,4
"17099",55,"WR-P-E-A-0006021111","Hoe hoor je het begin van de baard in de keel"," het begin van de ""","baard in de keel"," "" ? Zo ja ,","baard in de keel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.5.w.8 p.1.s.5.w.9 p.1.s.5.w.10 p.1.s.5.w.11",0,"",2,17099,"WR-P-E-A","discussion lists","WR-P-E-A-0006021111-p.1.s.5","baard in de keel",4,4
