Column1;doc_id;doc_name;left_context;idiom_found;right_context;idiom_lemma;pos;pos_head;xml_id;with_verb;idiom_id;verb;amountofnouns;id;doc_type;doc_type_name;sentenceid;Idiomatic;
16170;WR-P-P-B-0000000239;Vergenoeg; en ze jammert je de;oren van het hoofd; . Ik ben naar huis;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.412.s.8.w.16 p.412.s.8.w.17 p.412.s.8.w.18 p.412.s.8.w.19;0;51;;2;16170;WR-P-P-B;books;WR-P-P-B-0000000239-p.412.s.8;1;
16222;WR-P-P-G-0000192535;'Mijn stem klinkt heel mooi. En dat staat me tegen'; vrienden in de pub de;oren van het hoofd;" . "" In de blog";oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.9.s.2.w.37 p.9.s.2.w.38 p.9.s.2.w.39 p.9.s.2.w.40;0;51;;2;16222;WR-P-P-G;newspapers;WR-P-P-G-0000192535-p.9.s.2;1;
16245;WR-P-P-G-0000079850;Geen dwazer dolleman; met toneelschoolleerlingen om hun de;oren van het hoofd; te kunnen vragen . Het;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.6.s.6.w.18 p.6.s.6.w.19 p.6.s.6.w.20 p.6.s.6.w.21;0;51;;2;16245;WR-P-P-G;newspapers;WR-P-P-G-0000079850-p.6.s.6;1;
16168;WR-P-P-B-0000000101;La bella vita; . Hij vroeg je de;oren van het hoofd; over het leven in de;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.584.s.3.w.5 p.584.s.3.w.6 p.584.s.3.w.7 p.584.s.3.w.8;0;51;;2;16168;WR-P-P-B;books;WR-P-P-B-0000000101-p.584.s.3;1;
16149;WR-P-E-A-0006215197;17-12-2002; goed zitten en praat de;oren van ons hoofd; . Ze is nog erger;oor van ons hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,mv,prenom,zonder,evon) N(soort,ev,basis,onz,stan);N VZ VNW N;p.2.s.4.w.10 p.2.s.4.w.11 p.2.s.4.w.12 p.2.s.4.w.13;0;51;;2;16149;WR-P-E-A;discussion lists;WR-P-E-A-0006215197-p.2.s.4;1;
16211;WR-P-P-H-0000065934;De belichaming van het Kwaad; kunnen bijten , of je;oren van je hoofd; scheuren . Ik vraag me;oor van je hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.9.s.5.w.12 p.9.s.5.w.13 p.9.s.5.w.14 p.9.s.5.w.15;0;51;;2;16211;WR-P-P-H;periodicals magazines;WR-P-P-H-0000065934-p.9.s.5;0;
16143;WR-P-E-A-0004508636;Ritalin; heel druk en kletst de;oren van je hoofd; maar er is heel goed;oor van je hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.3.s.3.w.9 p.3.s.3.w.10 p.3.s.3.w.11 p.3.s.3.w.12;0;51;;2;16143;WR-P-E-A;discussion lists;WR-P-E-A-0004508636-p.3.s.3;1;
16152;WR-P-E-A-0000772238;Waarom bouwt men Kerken?; kleine pagadders die je de;oren van het hoofd; vreten . Maar je prijst;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.12.s.2.w.17 p.12.s.2.w.18 p.12.s.2.w.19 p.12.s.2.w.20;0;51;;2;16152;WR-P-E-A;discussion lists;WR-P-E-A-0000772238-p.12.s.2;0;
16195;WR-P-P-G-0000000561;De idealen van Albert Plesman; , ondertussen eten ze je;oren van het hoofd; en de jongens van bezuiniging;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.9.s.1.w.13 p.9.s.1.w.14 p.9.s.1.w.15 p.9.s.1.w.16;0;51;;2;16195;WR-P-P-G;newspapers;WR-P-P-G-0000000561-p.9.s.1;0;
16172;WR-P-P-B-0000000108;De tuin van gebroken geluk; afbijten om hem niet de;oren van het hoofd; te kletsen , zelfs slikken;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.860.s.2.w.12 p.860.s.2.w.13 p.860.s.2.w.14 p.860.s.2.w.15;0;51;;2;16172;WR-P-P-B;books;WR-P-P-B-0000000108-p.860.s.2;1;
16220;WR-P-P-G-0000375919;Artikel zonder titel; . Normaal babbelt hij de;oren van je hoofd; , maar sinds hij op;oor van je hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.9.s.2.w.5 p.9.s.2.w.6 p.9.s.2.w.7 p.9.s.2.w.8;0;51;;2;16220;WR-P-P-G;newspapers;WR-P-P-G-0000375919-p.9.s.2;1;
16155;WR-P-E-A-0006158649;Geshopt!; . Ze kletst me de;oren van het hoofd; . En juist daar kan;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.3.w.5 p.3.s.3.w.6 p.3.s.3.w.7 p.3.s.3.w.8;0;51;;2;16155;WR-P-E-A;discussion lists;WR-P-E-A-0006158649-p.3.s.3;1;
16188;WR-P-P-B-0000000204;Paarse hibiscus; , haal ik jullie je;oren van je hoofd; ! ' De kinderen lachten;oor van je hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.1002.s.5.w.34 p.1002.s.5.w.35 p.1002.s.5.w.36 p.1002.s.5.w.37;0;51;;2;16188;WR-P-P-B;books;WR-P-P-B-0000000204-p.1002.s.5;1;
16247;WR-P-P-H-0000009381;Echo's echo; die klaagzang over geldgebrek de;oren van het hoofd; gezeurd , zodanig dat kwaadwilligen;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.2.s.3.w.12 p.2.s.3.w.13 p.2.s.3.w.14 p.2.s.3.w.15;0;51;;2;16247;WR-P-P-H;periodicals magazines;WR-P-P-H-0000009381-p.2.s.3;1;
16200;WR-P-P-H-0000069981;Láát ze vliegen; amper verstond , mij de;oren van het hoofd; : ' Wanneer beslissen jullie;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.1.w.22 p.3.s.1.w.23 p.3.s.1.w.24 p.3.s.1.w.25;0;51;;2;16200;WR-P-P-H;periodicals magazines;WR-P-P-H-0000069981-p.3.s.1;1;
16171;WR-P-P-B-0000000210;Lois onderweg; lulde ik een vriend de;oren van zijn hoofd; met mijn laatste plannen ,;oor van zijn hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.89.s.1.w.14 p.89.s.1.w.15 p.89.s.1.w.16 p.89.s.1.w.17;0;51;;2;16171;WR-P-P-B;books;WR-P-P-B-0000000210-p.89.s.1;1;
16153;WR-P-E-A-0000399651;Hogere voedselprijzen in 2008?; dat de Chinezen ons de;oren van het hoofd; aan het vreten zijn .;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.1.w.14 p.3.s.1.w.15 p.3.s.1.w.16 p.3.s.1.w.17;0;51;;2;16153;WR-P-E-A;discussion lists;WR-P-E-A-0000399651-p.3.s.1;1;
16161;WR-P-E-A-0006244353;Hai christa,; om en kletst je de;oren van het hoofd; , daar is hij veeeel;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.2.w.15 p.3.s.2.w.16 p.3.s.2.w.17 p.3.s.2.w.18;0;51;;2;16161;WR-P-E-A;discussion lists;WR-P-E-A-0006244353-p.3.s.2;1;
16169;WR-P-P-B-0000000206;De waarheid over hormonen; vele anderen die ik de;oren van het hoofd; heb gevraagd . Ik wil;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.1212.s.1.w.133 p.1212.s.1.w.134 p.1212.s.1.w.135 p.1212.s.1.w.136;0;51;;2;16169;WR-P-P-B;books;WR-P-P-B-0000000206-p.1212.s.1;1;
16196;WR-P-P-H-0000052102;Bakens voor de tateraars; , die mekaar voortdurend de;oren van het hoofd; tateren . EEN PROBLEMATISCHE PRODUCTIE;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.16.s.6.w.28 p.16.s.6.w.29 p.16.s.6.w.30 p.16.s.6.w.31;0;51;;2;16196;WR-P-P-H;periodicals magazines;WR-P-P-H-0000052102-p.16.s.6;1;
16230;WR-P-P-G-0000426280;Nog Bekende Modellen; zaagde ik mijn moeder de;oren van het hoofd; om mijn broeken te versmallen;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.8.s.5.w.8 p.8.s.5.w.9 p.8.s.5.w.10 p.8.s.5.w.11;0;51;;2;16230;WR-P-P-G;newspapers;WR-P-P-G-0000426280-p.8.s.5;1;
16145;WR-P-E-A-0004752588;Schema; eet hij ons weer de;oren van het hoofd; . Probeer inderdaad op een;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.2.s.8.w.7 p.2.s.8.w.8 p.2.s.8.w.9 p.2.s.8.w.10;0;51;;2;16145;WR-P-E-A;discussion lists;WR-P-E-A-0004752588-p.2.s.8;0;
16176;WR-P-P-B-0000000203;De verborgen kleitabletten; jongen vroeg hem echter de;oren van het hoofd; over die God , die;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.1172.s.3.w.7 p.1172.s.3.w.8 p.1172.s.3.w.9 p.1172.s.3.w.10;0;51;;2;16176;WR-P-P-B;books;WR-P-P-B-0000000203-p.1172.s.3;1;
16162;WR-P-E-A-0004529530;Dcd; ( hij kletst je de;oren van het hoofd; ( monoloog ) of hij;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.1.s.11.w.17 p.1.s.11.w.18 p.1.s.11.w.19 p.1.s.11.w.20;0;51;;2;16162;WR-P-E-A;discussion lists;WR-P-E-A-0004529530-p.1.s.11;1;
16239;WR-P-P-G-0000119364;Politiek drama Vuile oorlog op justitie; , vielen haar ' de;oren van het hoofd;" ' ; uit de media";oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.4.w.44 p.3.s.4.w.45 p.3.s.4.w.46 p.3.s.4.w.47;0;51;;2;16239;WR-P-P-G;newspapers;WR-P-P-G-0000119364-p.3.s.4;0;
16219;WR-P-P-G-0000079080;Verzoening als breekijzer; lijf gescheurd en werden zijn;oren van zijn hoofd; gesneden , voordat hij werd;oor van zijn hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.8.s.4.w.14 p.8.s.4.w.15 p.8.s.4.w.16 p.8.s.4.w.17;0;51;;2;16219;WR-P-P-G;newspapers;WR-P-P-G-0000079080-p.8.s.4;0;
16158;WR-P-E-A-0006121790;Tandjes!; ! ze kletst ook de;oren van mijn hoofd;" . Laatst zei ze """;oor van mijn hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.5.s.1.w.15 p.5.s.1.w.16 p.5.s.1.w.17 p.5.s.1.w.18;0;51;;2;16158;WR-P-E-A;discussion lists;WR-P-E-A-0006121790-p.5.s.1;1;
16212;WR-P-P-H-0000024243;Geen stoel te veel; maar omdat Carlos mij de;oren van het hoofd; zeurde , zijn we meteen;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.6.s.1.w.19 p.6.s.1.w.20 p.6.s.1.w.21 p.6.s.1.w.22;0;51;;2;16212;WR-P-P-H;periodicals magazines;WR-P-P-H-0000024243-p.6.s.1;1;
16181;WR-P-E-A-0004287792;Koorts?; nog koorts ? staat het;oortje van het hoofdje; af ? etc. Dit zijn;oor van het hoofd;N(soort,ev,dim,onz,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan);N VZ LID N;p.2.s.1.w.21 p.2.s.1.w.22 p.2.s.1.w.23 p.2.s.1.w.24;0;51;;2;16181;WR-P-E-A;discussion lists;WR-P-E-A-0004287792-p.2.s.1;0;
16249;WR-P-P-G-0000116705;Een woestijn tussen zwart en blank; vragen de inwoners je de;oren van het hoofd; , maar in Namibië blijf;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.11.s.7.w.9 p.11.s.7.w.10 p.11.s.7.w.11 p.11.s.7.w.12;0;51;;2;16249;WR-P-P-G;newspapers;WR-P-P-G-0000116705-p.11.s.7;1;
16163;WR-P-E-A-0004732517;Mama boek;Mama boek Fieke kletst de;oren van je hoofd; ( 30-3-99 ) , meestal;oor van je hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6 p.1.s.1.w.7;0;51;;2;16163;WR-P-E-A;discussion lists;WR-P-E-A-0004732517-p.1.s.1;1;
16146;WR-P-E-A-0000772244;Waarom bouwt men Kerken?; kleine pagadders die je de;oren van het hoofd; vreten . Maar je prijst;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.12.s.2.w.17 p.12.s.2.w.18 p.12.s.2.w.19 p.12.s.2.w.20;0;51;;2;16146;WR-P-E-A;discussion lists;WR-P-E-A-0000772244-p.12.s.2;0;
16244;WR-P-P-G-0000057670;'Ik was de lijfwacht van Bin Laden'; . Hij vroeg me de;oren van het hoofd; . Wilde weten waar ik;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.22.s.3.w.5 p.22.s.3.w.6 p.22.s.3.w.7 p.22.s.3.w.8;0;51;;2;16244;WR-P-P-G;newspapers;WR-P-P-G-0000057670-p.22.s.3;1;
16127;WR-P-E-C-0000011900;Het verhaal van Marc, Serge en Veronica; het nieuwe Veronica , de;oren van het hoofd; . Voor ons duo is;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.8.w.11 p.3.s.8.w.12 p.3.s.8.w.13 p.3.s.8.w.14;0;51;;2;16127;WR-P-E-C;e-magazines;WR-P-E-C-0000011900-p.3.s.8;1;
16223;WR-P-P-G-0000204264;'Ik dacht dat de nulmeridiaan door mijn eigen reet liep'; een journalist net zolang de;oren van het hoofd; gezaagd tot hij ons wilde;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.25.s.4.w.19 p.25.s.4.w.20 p.25.s.4.w.21 p.25.s.4.w.22;0;51;;2;16223;WR-P-P-G;newspapers;WR-P-P-G-0000204264-p.25.s.4;1;
16185;WR-P-E-K-0000000312;Beter een goeie buur...; zaagt me al weken de;oren van het hoofd; . Ik moet bloemen op;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.1.s.1.w.12 p.1.s.1.w.13 p.1.s.1.w.14 p.1.s.1.w.15;0;51;;2;16185;WR-P-E-K;blogs;WR-P-E-K-0000000312-p.1.s.1;1;
16203;WR-P-P-H-0000085817;Hebben de Belgen gewonnen?; raasde Raymond de dokters de;oren van het hoofd; om voor die ene dag;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.9.s.5.w.9 p.9.s.5.w.10 p.9.s.5.w.11 p.9.s.5.w.12;0;51;;2;16203;WR-P-P-H;periodicals magazines;WR-P-P-H-0000085817-p.9.s.5;1;
16151;WR-P-E-A-0006132897;Hoe lang schrijven we eigenlijk al?; . Juliët kletst je de;oren van het hoofd; , maar weet zich (;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.2.w.5 p.3.s.2.w.6 p.3.s.2.w.7 p.3.s.2.w.8;0;51;;2;16151;WR-P-E-A;discussion lists;WR-P-E-A-0006132897-p.3.s.2;1;
16213;WR-P-P-G-0000313594;Korte berichten; mijn kind zaagt mij de;oren van het hoofd; voor een computer , maar;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.15.s.2.w.7 p.15.s.2.w.8 p.15.s.2.w.9 p.15.s.2.w.10;0;51;;2;16213;WR-P-P-G;newspapers;WR-P-P-G-0000313594-p.15.s.2;1;
16180;WR-P-E-A-0004742889;Poessssssssssss!; maanden en ze kletst de;oren van je hoofd; . Ook zij loopt nog;oor van je hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,red,2v,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.1.s.2.w.10 p.1.s.2.w.11 p.1.s.2.w.12 p.1.s.2.w.13;0;51;;2;16180;WR-P-E-A;discussion lists;WR-P-E-A-0004742889-p.1.s.2;1;
16209;WR-P-P-H-0000035277;Paul Smith supermarkt van goede smaak; zeuren me al jaren de;oren van het hoofd; om er eentje op te;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.19.s.4.w.19 p.19.s.4.w.20 p.19.s.4.w.21 p.19.s.4.w.22;0;51;;2;16209;WR-P-P-H;periodicals magazines;WR-P-P-H-0000035277-p.19.s.4;1;
16148;WR-P-E-A-0006078006;21 mnd.; nu kletst ze je de;oren van het hoofd; . Hele zinnnen van 4;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.3.s.4.w.28 p.3.s.4.w.29 p.3.s.4.w.30 p.3.s.4.w.31;0;51;;2;16148;WR-P-E-A;discussion lists;WR-P-E-A-0006078006-p.3.s.4;1;
16229;WR-P-P-G-0000077456;Altijd stipt op tijd - maar toch weer die hotemetoten;" "" ze vroeg me de";oren van het hoofd; . Soms detailvragen die ik;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.18.s.3.w.43 p.18.s.3.w.44 p.18.s.3.w.45 p.18.s.3.w.46;0;51;;2;16229;WR-P-P-G;newspapers;WR-P-P-G-0000077456-p.18.s.3;1;
16206;WR-P-P-H-0000008731;COMMUNICATIE; , zeurt hij u de;oren van het hoofd; . J. MESSINGER , CES;oor van het hoofd;N(soort,mv,basis) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.6.s.3.w.12 p.6.s.3.w.13 p.6.s.3.w.14 p.6.s.3.w.15;0;51;;2;16206;WR-P-P-H;periodicals magazines;WR-P-P-H-0000008731-p.6.s.3;1;
16240;WR-P-P-G-0000159404;De kamelen rukken op in Rotterdam; familie zeurt zijn ouders de;oren van hun hoofd; om een televisie . In;oor van hun hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,3,mv,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.8.s.4.w.12 p.8.s.4.w.13 p.8.s.4.w.14 p.8.s.4.w.15;0;51;;2;16240;WR-P-P-G;newspapers;WR-P-P-G-0000159404-p.8.s.4;1;
16173;WR-P-P-B-0000000236;Colombiaans Carnaval; heeft , kletst hij de;oren van mijn hoofd; . Tot het over zijn;oor van mijn hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.198.s.23.w.12 p.198.s.23.w.13 p.198.s.23.w.14 p.198.s.23.w.15;0;51;;2;16173;WR-P-P-B;books;WR-P-P-B-0000000236-p.198.s.23;1;
16214;WR-P-P-G-0000044524;Eenzame dieren (2); regelmatig uit puur ongenoegen de;oren van mijn hoofd; . Omdat ik niets van;oor van mijn hoofd;N(soort,mv,basis) VZ(init) VNW(bez,det,stan,vol,1,ev,prenom,zonder,agr) N(soort,ev,basis,onz,stan);N VZ VNW N;p.1.s.4.w.8 p.1.s.4.w.9 p.1.s.4.w.10 p.1.s.4.w.11;0;51;;2;16214;WR-P-P-G;newspapers;WR-P-P-G-0000044524-p.1.s.4;1;
16283;WR-P-E-G-0000011132;Wall street; , goede kasstroom . Een;kat in de zak; . Heb je nog iets;kat in de zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.200.s.1.w.2 p.200.s.1.w.3 p.200.s.1.w.4 p.200.s.1.w.5;0;52;;2;16283;WR-P-E-G;subtitles;WR-P-E-G-0000011132-p.200.s.1;1;
16303;WR-P-P-I-0000000278;Goedkeuring van de notulen; worden . Als je de;kat in de zak; koopt , zoals de collega's;kat in de zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.151.s.2.w.4 p.151.s.2.w.5 p.151.s.2.w.6 p.151.s.2.w.7;0;52;;2;16303;WR-P-P-I;policy documents;WR-P-P-I-0000000278-p.151.s.2;1;
16265;WR-P-E-G-0000011096;Son of the mask; Goed , geen probleem ,;kat in het zakkie; . Hoe gaat het bij;kat in het zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,basis,onz,stan);N VZ LID N;p.448.s.1.w.6 p.448.s.1.w.7 p.448.s.1.w.8 p.448.s.1.w.9;0;52;;2;16265;WR-P-E-G;subtitles;WR-P-E-G-0000011096-p.448.s.1;1;
16324;WR-P-P-H-0000097708;Kmo zoekt overnemer; Omring u zodat u geen;kat in een zak;" koopt "" Het is bijvoorbeeld";kat in een zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan);N VZ LID N;p.8.s.1.w.6 p.8.s.1.w.7 p.8.s.1.w.8 p.8.s.1.w.9;0;52;;2;16324;WR-P-P-H;periodicals magazines;WR-P-P-H-0000097708-p.8.s.1;1;
16261;WR-P-E-A-0000632167;Open Brief Aan De Teerbeminde Dames; weet ik dat het geen;kat in de zak; is of van een zak;kat in de zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.7.s.1.w.25 p.7.s.1.w.26 p.7.s.1.w.27 p.7.s.1.w.28;0;52;;2;16261;WR-P-E-A;discussion lists;WR-P-E-A-0000632167-p.7.s.1;1;
16296;WR-P-E-L-0000000375;Unspecified; Lieve Anqelique @tevroeg11 , een;kat in de zak; is heel origineel als ava;kat in de zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;text.1.event.4419.s.1.w.6 text.1.event.4419.s.1.w.7 text.1.event.4419.s.1.w.8 text.1.event.4419.s.1.w.9;0;52;;2;16296;WR-P-E-L;tweets;WR-P-E-L-0000000375-text.1.event.4419.s.1;1;
16359;WR-P-P-G-0000535200;«Vandaag beslissing over nieuwkomers»; zijn lies- en buikspierletsel geen;kat in een zak; kopen , aldus assistent- en;kat in een zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.1.w.21 p.2.s.1.w.22 p.2.s.1.w.23 p.2.s.1.w.24;0;52;;2;16359;WR-P-P-G;newspapers;WR-P-P-G-0000535200-p.2.s.1;1;
16382;WR-P-P-G-0000015328;Numico is kat in de zak kwijt;Numico is;kat in de zak; kwijt Numico heeft zich ontdaan;kat in de zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;head.1.s.1.w.3 head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6;0;52;;2;16382;WR-P-P-G;newspapers;WR-P-P-G-0000015328-head.1.s.1;1;
16252;WR-P-E-G-0000007311;Subtitles for Thuis 1711; nodig , ik heb geen;kat in een zak; gekocht . Allez , bedankt;kat in een zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan);N VZ LID N;p.73.s.1.w.7 p.73.s.1.w.8 p.73.s.1.w.9 p.73.s.1.w.10;0;52;;2;16252;WR-P-E-G;subtitles;WR-P-E-G-0000007311-p.73.s.1;1;
16336;WR-P-P-H-0000047136;SHANKS & McEWAN/SITA;SHANKS & McEWAN/SITA;KAT IN EEN ZAK; ? Vorige maand verstrengde Waals;kat in een zak;SPEC(deeleigen) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan);SPEC VZ LID N;p.1.s.1.w.1 p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4;0;52;;1;16336;WR-P-P-H;periodicals magazines;WR-P-P-H-0000047136-p.1.s.1;1;
16393;WR-P-P-I-0000000255;Goedkeuring van de notulen;" dat uw kiezers "" geen";kat in een zak;" zullen moeten kopen "" .";kat in een zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan);N VZ LID N;p.612.s.3.w.10 p.612.s.3.w.11 p.612.s.3.w.12 p.612.s.3.w.13;0;52;;2;16393;WR-P-P-I;policy documents;WR-P-P-I-0000000255-p.612.s.3;1;
16282;WR-P-E-A-0000170611;Unspecified; onze manier .... koop geen;kat in een zak; maar een kat in een;kat in een zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6;0;52;;2;16282;WR-P-E-A;discussion lists;WR-P-E-A-0000170611-p.1.s.1;1;
16347;WR-P-P-G-0000012769;`De beurs is altijd goed voor veel ellende'; hebben . Dexia kocht een;kat in de zak; . Kun je je voorstellen;kat in de zak;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.10.s.6.w.4 p.10.s.6.w.5 p.10.s.6.w.6 p.10.s.6.w.7;0;52;;2;16347;WR-P-P-G;newspapers;WR-P-P-G-0000012769-p.10.s.6;1;
